Feature	Gain	Cover	Frequency
edad	0.239047122234932	0.0949933542453081	0.0838926174496644
saturacion	0.232788072665223	0.0790483279281195	0.0771812080536913
ldh	0.0668071010820129	0.0876734541974587	0.0838926174496644
ldh_sat	0.062298780649182	0.052786432027221	0.063758389261745
sat_aire_ambiente	0.0565424846784422	0.0567887713328726	0.0436241610738255
frecuencia_respiratoria	0.0538174115763859	0.0427088096124196	0.0469798657718121
progr_imagerad_perc	0.0459191957436095	0.0682077728746877	0.0604026845637584
progr_image_rad	0.0314469032548598	0.0194885427189112	0.0201342281879195
rf_002_002	0.0273661843462791	0.00339252485512255	0.00335570469798658
antibioticos	0.0227772507654694	0.0167276303897071	0.0201342281879195
hipertension	0.0215242086278891	0.0412052740709235	0.0469798657718121
finternacion	0.0189966853750153	0.0414801424849806	0.0469798657718121
temperatura	0.0184275199633387	0.0602137274708916	0.063758389261745
imc	0.0146196785244507	0.0548046148120581	0.0604026845637584
fdiag_covid	0.0128707731785423	0.0540087192301558	0.0469798657718121
frecuencia_cardiaca	0.0127080263440329	0.0593726407570844	0.0570469798657718
obesidad	0.0122291584618833	0.015384124621192	0.0134228187919463
peso	0.0111397760782391	0.013799245042267	0.0167785234899329
metodo_diag	0.0109785184014764	0.025207613376575	0.0302013422818792
sexo	0.0089268502475701	0.030057419320538	0.0268456375838926
altura	0.00542245646812329	0.0316215641448243	0.0369127516778524
diabetes	0.0050128822377733	0.0126104524429794	0.0134228187919463
fini_sintomas	0.00376597182523189	0.0169216864267106	0.0167785234899329
enf_otras	0.00308139806598888	0.013255888138657	0.0100671140939597
otra_medicacion	0.000747935113732137	0.0031192514221915	0.00335570469798658
rf_001_002	0.00051910188426216	0.00319368387474082	0.00335570469798658
embarazo	0.000218552206055039	0.00192833218140252	0.00335570469798658
